n_fire_pixels,mean_temp_fire,max_temp_fire,mean_power_fire,sum_power_fire,mean_area_fire,sum_area_fire,time_coverage_start,time_coverage_end,mean_confidence,max_confidence
982.0,633.9874,714.9828,39.964863,199.82433,10969.642,21903.44,2025-01-06T02:20:20.580459008,2025-01-06T02:29:51.383362048,0.91,1.0
1061.0,673.52905,759.0733,36.476955,182.38478,7136.1973,23769.14,2025-01-06T02:30:20.580407936,2025-01-06T02:39:51.381524992,0.92,1.0
932.0,613.97845,808.2389,35.297913,247.08539,14462.0625,73723.375,2025-01-06T02:40:20.580327936,2025-01-06T02:49:51.383491072,0.94,1.0
772.0,612.0712,689.391,31.500877,157.5044,9511.943,28525.582,2025-01-06T02:50:20.582056960,2025-01-06T02:59:51.381181056,0.96,1.0
635.0,586.9326,673.9917,28.880268,202.16188,12181.044,36574.94,2025-01-06T03:00:20.581992960,2025-01-06T03:09:51.379332992,0.93,1.0
304.0,710.99554,829.4403,35.65867,178.29333,6699.071,22366.602,2025-01-06T03:10:20.583737984,2025-01-06T03:19:51.383614976,0.94,1.0
369.0,613.1939,646.409,36.756104,110.26831,11777.018,23549.898,2025-01-06T03:20:20.583683968,2025-01-06T03:29:51.383762048,0.92,1.0
393.0,749.6853,854.7949,53.71634,214.86536,6284.064,19317.6,2025-01-06T03:30:20.583632000,2025-01-06T03:39:51.386674048,0.9,1.0
184.0,589.2275,665.8141,23.11358,161.79506,8151.5825,32647.54,2025-01-06T03:40:20.585382016,2025-01-06T03:49:51.391385984,0.87,1.0
195.0,659.6516,720.1123,35.132557,140.53023,9206.169,18427.58,2025-01-06T03:50:20.585325056,2025-01-06T03:59:51.393123072,0.87,1.0
236.0,663.71265,717.1317,39.076508,117.22952,7594.2485,24317.96,2025-01-06T04:00:20.585262976,2025-01-06T04:09:51.387516032,0.85,1.0
244.0,643.52704,704.88165,37.673046,150.69218,10071.922,20135.02,2025-01-06T04:10:20.586998016,2025-01-06T04:19:51.389608064,0.81,1.0
314.0,592.15906,680.4595,40.246216,160.98486,14807.691,44441.36,2025-01-06T04:20:20.586922112,2025-01-06T04:29:51.389422976,0.82,1.0
191.0,648.03094,709.9057,35.845367,143.38147,8720.898,27793.82,2025-01-06T04:30:20.586836992,2025-01-06T04:39:51.386427008,0.79,1.0
265.0,647.4362,709.0479,39.691948,119.07584,10187.479,20378.94,2025-01-06T04:40:20.588543104,2025-01-06T04:49:51.393166976,0.81,1.0
331.0,623.48126,675.6684,43.14966,86.29931,10513.129,21049.719,2025-01-06T04:50:20.588435072,2025-01-06T04:59:51.393463040,0.9,1.0
314.0,579.2122,601.18427,33.678738,67.35748,12994.102,25989.102,2025-01-06T05:00:20.588314112,2025-01-06T05:09:51.387307008,0.92,1.0
291.0,579.20776,614.7539,33.67778,67.35556,13257.978,26537.918,2025-01-06T05:10:20.589982080,2025-01-06T05:19:51.391141120,0.94,1.0
227.0,561.57965,676.86804,33.944504,135.77802,72556.21,292605.28,2025-01-06T05:20:20.589831936,2025-01-06T05:29:51.395560064,0.92,1.0
140.0,765.97723,1060.259,39.733673,119.20102,8137.2974,27732.84,2025-01-06T05:30:20.591473024,2025-01-06T05:39:51.391078016,0.88,1.0
216.0,720.56573,875.12787,51.37403,256.87015,7781.288,26452.26,2025-01-06T05:40:20.591294976,2025-01-06T05:49:51.392760064,0.8,1.0
335.0,619.6205,671.21674,36.689457,110.06837,10207.959,30598.9,2025-01-06T05:50:20.591102976,2025-01-06T05:59:51.393710080,0.83,1.0
330.0,615.1421,705.205,36.231163,108.6935,13588.072,41636.28,2025-01-06T06:00:20.819915008,2025-01-06T06:09:51.621168000,0.82,1.0
108.0,606.36993,651.28156,30.885433,123.54173,8770.288,35208.7,2025-01-06T06:10:20.821549952,2025-01-06T06:19:51.622680960,0.79,1.0
146.0,636.4329,662.775,35.941254,107.82375,10369.791,20683.84,2025-01-06T06:20:20.821406976,2025-01-06T06:29:51.623056000,0.84,1.0
139.0,631.22974,703.59906,33.14266,99.42797,10002.11,31574.578,2025-01-06T06:30:20.821249024,2025-01-06T06:39:51.626898048,0.85,1.0
91.0,606.1287,696.04297,42.052666,168.21066,14352.161,28733.2,2025-01-06T06:40:20.822876032,2025-01-06T06:49:51.623092992,0.92,1.0
77.0,594.4972,730.387,34.891552,174.45776,23851.695,120738.96,2025-01-06T06:50:20.822700928,2025-01-06T06:59:51.627688960,0.93,1.0
82.0,615.79224,709.3477,33.724228,168.62112,23052.102,46112.5,2025-01-06T07:00:20.822561024,2025-01-06T07:09:51.626363008,0.85,1.0
207.0,544.0667,664.7902,37.536705,187.6835,28441.23,113750.94,2025-01-06T07:10:20.824215040,2025-01-06T07:19:51.622120064,0.81,1.0
209.0,566.0702,683.20667,33.14061,165.70305,16769.008,67101.24,2025-01-06T07:20:20.824044032,2025-01-06T07:29:51.627529088,0.82,1.0
354.0,553.9991,649.32697,39.372837,118.11851,26364.887,79138.984,2025-01-06T07:30:20.823853056,2025-01-06T07:39:51.638125952,0.82,1.0
412.0,550.0591,669.253,31.025608,93.07683,22353.404,67064.94,2025-01-06T07:40:20.825464960,2025-01-06T07:49:51.634269056,0.88,1.0
301.0,542.65643,568.1754,25.53687,102.14747,17160.84,34343.36,2025-01-06T07:50:20.825321984,2025-01-06T07:59:51.627339008,0.9,1.0
260.0,546.4354,658.38806,26.224802,131.12401,17028.432,68137.9,2025-01-06T08:00:20.826980992,2025-01-06T08:09:51.627561984,0.88,1.0
254.0,590.9158,662.16077,38.972607,194.86304,13952.054,27940.46,2025-01-06T08:10:20.826824960,2025-01-06T08:19:51.628541056,0.87,1.0
259.0,567.00037,706.92035,44.77336,268.64017,24815.54,99298.67,2025-01-06T08:20:20.826658944,2025-01-06T08:29:51.628573952,0.88,1.0
625.0,563.74115,673.9203,27.18385,135.91925,13948.266,55819.94,2025-01-06T08:30:20.828291072,2025-01-06T08:39:51.632665984,0.86,1.0
584.0,546.66846,668.352,21.531298,129.18779,23233.004,69687.08,2025-01-06T08:40:20.828119040,2025-01-06T08:49:51.630804992,0.9,1.0
602.0,598.8139,704.10046,26.44888,132.2444,10085.745,30294.0,2025-01-06T08:50:20.827947008,2025-01-06T08:59:51.627995008,0.9,1.0
676.0,594.9206,784.9408,36.76186,183.80931,15828.5,63320.477,2025-01-06T09:00:20.829581056,2025-01-06T09:09:51.633165056,0.86,1.0
701.0,632.74255,769.3599,40.37166,121.11497,8575.227,25659.52,2025-01-06T09:10:20.829414912,2025-01-06T09:19:51.631396992,0.83,1.0
573.0,633.8189,725.5601,35.220894,176.10446,12327.866,24647.541,2025-01-06T09:20:20.829255040,2025-01-06T09:29:51.631330048,0.88,1.0
681.0,594.33966,778.0158,32.775143,163.87572,10471.34,41855.523,2025-01-06T09:30:20.830903040,2025-01-06T09:39:51.628967040,0.85,1.0
503.0,643.05365,759.0127,52.72632,316.3579,10032.425,51038.82,2025-01-06T09:40:20.830755968,2025-01-06T09:49:51.632974080,0.86,1.0
556.0,557.89484,737.81244,31.21227,156.06137,8587.328,25806.16,2025-01-06T09:50:20.830616960,2025-01-06T09:59:51.628855040,0.86,1.0
604.0,635.061,708.87537,39.601364,118.804085,11357.74,22757.16,2025-01-06T10:00:20.832290048,2025-01-06T10:09:51.638990080,0.89,1.0
309.0,620.1303,695.9736,38.140667,114.42199,12581.52,25135.379,2025-01-06T10:10:20.832169984,2025-01-06T10:19:51.632868992,0.87,1.0
448.0,606.685,761.41235,34.087563,136.35025,10009.952,30050.08,2025-01-06T10:20:20.833863040,2025-01-06T10:29:51.636859008,0.84,1.0
342.0,609.2555,681.92523,30.249306,211.74515,7166.662,21537.56,2025-01-06T10:30:20.833763968,2025-01-06T10:39:51.642395008,0.88,1.0
231.0,695.6071,806.8542,36.292236,181.4612,7932.7466,25842.46,2025-01-06T10:40:20.833677952,2025-01-06T10:49:51.635539072,0.73,1.0
72.0,597.17,741.75134,33.747295,236.23106,14155.922,42490.0,2025-01-06T10:50:20.835409024,2025-01-06T10:59:51.634876032,0.8,1.0
77.0,575.3405,712.59503,26.646334,186.52434,15929.227,47734.28,2025-01-06T11:00:20.835350016,2025-01-06T11:09:51.641470976,0.78,1.0
172.0,582.71985,753.96326,39.518215,158.07286,18420.945,55295.797,2025-01-06T11:10:20.835304960,2025-01-06T11:19:51.637297024,0.8,1.0
129.0,514.02826,687.4155,32.961136,230.72795,51659.49,206648.16,2025-01-06T11:20:20.837076992,2025-01-06T11:29:51.640665984,0.77,1.0
215.0,608.6165,709.62823,32.37163,323.7163,9673.916,58148.797,2025-01-06T11:30:20.837059968,2025-01-06T11:39:51.644796032,0.77,1.0
250.0,587.0201,730.6867,36.21298,289.70386,16304.055,81528.82,2025-01-06T11:40:20.837057920,2025-01-06T11:49:51.641588992,0.82,1.0
30.0,628.9952,876.0191,42.68091,341.44727,21856.693,155570.17,2025-01-06T11:50:20.838873984,2025-01-06T11:59:51.645048064,0.78,1.0
29.0,593.6762,796.6021,51.160255,358.12177,30375.65,182182.12,2025-01-06T12:00:20.838902912,2025-01-06T12:09:51.644435968,0.78,1.0
28.0,606.3444,729.8741,39.72282,436.95105,22929.06,138581.42,2025-01-06T12:10:20.838950016,2025-01-06T12:19:51.645539072,0.72,1.0
27.0,607.7579,754.8512,39.046707,351.42038,16445.594,82199.6,2025-01-06T12:20:20.840817024,2025-01-06T12:29:51.641059072,0.69,1.0
16.0,619.60675,793.1109,45.678173,319.74722,20307.072,102932.805,2025-01-06T12:30:20.840897024,2025-01-06T12:39:51.638391040,0.64,1.0
13.0,584.51263,746.454,40.30578,322.44623,28144.959,168888.48,2025-01-06T12:40:20.842796032,2025-01-06T12:49:51.643900928,0.67,1.0
20.0,527.63257,738.57416,38.456554,269.1959,56967.203,341766.78,2025-01-06T12:50:20.842907008,2025-01-06T12:59:51.649137024,0.72,1.0
23.0,568.77026,754.95917,33.816288,439.61172,31845.766,288945.03,2025-01-06T13:00:20.843032960,2025-01-06T13:09:51.643494016,0.6,1.0
25.0,636.45654,1578.7789,37.732555,452.79065,48053.332,435967.8,2025-01-06T13:10:20.844976000,2025-01-06T13:19:51.645246080,0.65,1.0
38.0,487.21204,661.72925,30.816353,493.06165,73584.86,882999.2,2025-01-06T13:20:20.845129984,2025-01-06T13:29:51.647544064,0.72,1.0
15.0,486.916,648.9258,34.78534,347.85342,84489.67,675973.5,2025-01-06T13:30:20.845298048,2025-01-06T13:39:51.646551040,0.59,1.0
26.0,481.873,683.9191,32.794918,459.1288,96961.664,1.0665126e+06,2025-01-06T13:40:20.847282048,2025-01-06T13:49:51.650276992,0.66,1.0
35.0,527.8458,750.8716,35.368477,495.15866,118089.37,828911.4,2025-01-06T13:50:20.847473024,2025-01-06T13:59:51.649255936,0.69,1.0
37.0,597.0746,1125.071,39.44044,591.6066,97048.02,1.0728546e+06,2025-01-06T14:00:20.847676032,2025-01-06T14:09:51.654273024,0.8,1.0
42.0,564.7256,1218.8507,41.226337,865.7531,88425.23,1.506823e+06,2025-01-06T14:10:20.849691008,2025-01-06T14:19:51.658022016,0.69,1.0
52.0,625.068,1853.0397,33.592896,705.45087,31141.008,597500.94,2025-01-06T14:20:20.849910912,2025-01-06T14:29:51.655755008,0.78,1.0
54.0,511.63947,687.67523,39.199833,705.597,78237.95,1.1737996e+06,2025-01-06T14:30:20.850137984,2025-01-06T14:39:51.650052992,0.79,1.0
60.0,567.714,1126.0248,36.14872,831.42053,64740.344,1.1718354e+06,2025-01-06T14:40:20.852174080,2025-01-06T14:49:51.651017984,0.78,1.0
88.0,504.52347,725.0793,35.728893,1572.0713,60286.582,2.293021e+06,2025-01-06T14:50:20.852412032,2025-01-06T14:59:51.654176000,0.76,1.0
74.0,543.05084,861.4503,44.616116,1472.3318,53946.832,1.40574e+06,2025-01-06T15:00:20.854457984,2025-01-06T15:09:51.657138048,0.71,1.0
74.0,555.61194,814.4293,48.57645,1603.0228,57157.88,1.7168831e+06,2025-01-06T15:10:20.854701952,2025-01-06T15:19:51.660585088,0.73,1.0
65.0,545.741,981.4418,41.264286,1196.6642,69142.66,1.598816e+06,2025-01-06T15:20:20.854948096,2025-01-06T15:29:51.657287040,0.74,1.0
61.0,656.3922,1554.2172,41.42768,1532.8243,34024.176,1.0372859e+06,2025-01-06T15:30:20.856996992,2025-01-06T15:39:51.662713984,0.71,1.0
68.0,618.30865,1633.5676,47.545315,2139.539,38057.535,1.3069988e+06,2025-01-06T15:40:20.857241984,2025-01-06T15:49:51.660830080,0.68,1.0
68.0,584.2381,1031.0643,49.34086,1825.6118,62815.715,2.02088e+06,2025-01-06T15:50:20.857473024,2025-01-06T15:59:51.655693952,0.7,1.0
89.0,543.5587,1171.7971,46.41826,1763.8938,52697.508,1.851099e+06,2025-01-06T16:00:20.859464960,2025-01-06T16:09:51.660423040,0.69,1.0
114.0,559.66766,1209.3096,44.880386,1840.096,57365.363,2.1892805e+06,2025-01-06T16:10:20.859645952,2025-01-06T16:19:51.661732992,0.73,1.0
119.0,520.44104,1104.7596,33.998833,1359.9534,54507.54,1.9144818e+06,2025-01-06T16:20:20.859827968,2025-01-06T16:29:51.658511104,0.8,1.0
108.0,548.3858,1402.7192,38.35566,2071.2056,53837.91,2.435406e+06,2025-01-06T16:30:20.861814016,2025-01-06T16:39:51.657939968,0.74,1.0
121.0,559.95483,1172.7292,45.36119,3084.561,74955.555,4.361931e+06,2025-01-06T16:40:20.861997952,2025-01-06T16:49:51.664806016,0.74,1.0
156.0,532.9402,1012.95624,49.59948,3918.3586,71491.414,4.8677215e+06,2025-01-06T16:50:20.862182016,2025-01-06T16:59:51.663832960,0.72,1.0
161.0,532.88214,1106.3982,42.80013,2739.2085,69526.6,3.9728425e+06,2025-01-06T17:00:20.864168064,2025-01-06T17:09:51.674136960,0.75,1.0
158.0,562.3265,1785.9832,44.498917,3114.9243,64587.727,3.9569502e+06,2025-01-06T17:10:20.864348032,2025-01-06T17:19:51.667865984,0.73,1.0
166.0,558.5885,1164.5459,44.335434,3369.4927,58762.36,3.9572898e+06,2025-01-06T17:20:20.866328064,2025-01-06T17:29:51.667448064,0.75,1.0
170.0,572.588,1897.6881,48.241817,3811.1033,51766.895,3.3810175e+06,2025-01-06T17:30:20.866499968,2025-01-06T17:39:51.671982976,0.72,1.0
189.0,540.0322,1141.807,45.245018,3981.5615,54218.73,3.860477e+06,2025-01-06T17:40:20.866668032,2025-01-06T17:49:51.671880064,0.75,1.0
170.0,565.25775,1695.9818,53.34982,3841.187,70879.375,4.474743e+06,2025-01-06T17:50:20.868631936,2025-01-06T17:59:51.680237952,0.76,1.0
178.0,589.369,1558.7883,51.397842,4779.999,62666.914,4.9706645e+06,2025-01-06T18:00:20.639768064,2025-01-06T18:09:51.442617984,0.69,1.0
177.0,549.8793,1007.5397,47.338654,4686.5273,64775.75,5.3267135e+06,2025-01-06T18:10:20.641713024,2025-01-06T18:19:51.444311040,0.68,1.0
178.0,546.04877,1260.2461,49.951244,5194.929,64744.285,5.8439315e+06,2025-01-06T18:20:20.641844992,2025-01-06T18:29:51.444780032,0.66,1.0
144.0,524.64044,1139.3604,52.51387,4516.192,68264.22,5.259881e+06,2025-01-06T18:30:20.641965056,2025-01-06T18:39:51.444514048,0.68,1.0
158.0,557.4006,1148.9382,58.954033,5246.909,56769.01,4.264249e+06,2025-01-06T18:40:20.643874048,2025-01-06T18:49:51.450940032,0.67,1.0
142.0,573.9383,1125.8232,58.459003,5085.9336,47890.066,3.2234812e+06,2025-01-06T18:50:20.643966976,2025-01-06T18:59:51.445250048,0.67,1.0
152.0,602.87573,1693.0431,59.751232,6333.631,42002.008,3.3858915e+06,2025-01-06T19:00:20.644045952,2025-01-06T19:09:51.452342016,0.65,1.0
143.0,582.3205,965.79205,61.136703,5563.44,44097.38,3.0128682e+06,2025-01-06T19:10:20.645912960,2025-01-06T19:19:51.449454976,0.66,1.0
145.0,591.35474,1686.6074,66.47193,5982.473,51268.48,3.3492468e+06,2025-01-06T19:20:20.645961984,2025-01-06T19:29:51.447623040,0.68,1.0
133.0,568.58075,1160.6907,52.133514,4744.1494,37215.27,2.3194902e+06,2025-01-06T19:30:20.645996032,2025-01-06T19:39:51.444611968,0.66,1.0
143.0,606.5883,1566.1549,53.773006,5538.62,33514.734,2.5007928e+06,2025-01-06T19:40:20.647819008,2025-01-06T19:49:51.455054080,0.64,1.0
142.0,589.4048,970.959,49.528362,4655.666,33068.543,2.128208e+06,2025-01-06T19:50:20.647825920,2025-01-06T19:59:51.454941056,0.64,1.0
143.0,624.5798,1911.9242,53.88692,5119.258,25033.25,1.7721805e+06,2025-01-06T20:00:20.649623040,2025-01-06T20:09:51.457257088,0.65,1.0
138.0,605.3144,2226.7234,48.03302,4563.1377,32195.16,2.433873e+06,2025-01-06T20:10:20.649604992,2025-01-06T20:19:51.457366016,0.65,1.0
144.0,596.3335,1171.3308,53.74766,4676.0464,28763.492,1.8312599e+06,2025-01-06T20:20:20.649579008,2025-01-06T20:29:51.449373056,0.68,1.0
139.0,558.7911,942.63727,48.62563,4279.0557,30528.564,1.9640498e+06,2025-01-06T20:30:20.651348992,2025-01-06T20:39:51.450939008,0.65,1.0
119.0,567.94977,1292.4675,49.774998,4081.5496,26821.459,1.6187579e+06,2025-01-06T20:40:20.651307008,2025-01-06T20:49:51.456061056,0.63,1.0
136.0,609.89685,1650.8112,51.316025,4823.7065,24494.582,1.7344338e+06,2025-01-06T20:50:20.651259008,2025-01-06T20:59:51.459362048,0.63,1.0
115.0,638.7185,2434.0947,46.163452,3739.2395,21639.94,1.3262366e+06,2025-01-06T21:00:20.653010944,2025-01-06T21:09:51.454439936,0.64,1.0
126.0,606.38446,846.9956,51.97265,3222.3042,15820.956,655559.75,2025-01-06T21:10:20.652956032,2025-01-06T21:19:51.458489984,0.67,1.0
254.0,648.0944,2891.173,45.717808,3840.296,20095.064,1.2717932e+06,2025-01-06T21:20:20.652899968,2025-01-06T21:29:51.455312000,0.67,1.0
285.0,619.3673,1474.4133,48.13449,3225.0105,24229.053,1.211317e+06,2025-01-06T21:30:20.654647040,2025-01-06T21:39:51.451699072,0.73,1.0
362.0,616.06946,1296.0094,41.502876,2448.67,22236.92,950007.56,2025-01-06T21:40:20.654592000,2025-01-06T21:49:51.457460992,0.86,1.0
402.0,631.5768,1596.9297,45.85843,2934.9395,23597.709,960789.4,2025-01-06T21:50:20.654539008,2025-01-06T21:59:51.468397056,0.91,1.0
415.0,583.6627,915.89404,45.213554,2577.1726,22777.68,875222.7,2025-01-06T22:00:20.656294016,2025-01-06T22:09:51.458621056,0.86,1.0
399.0,596.8655,877.1207,46.881523,2672.2466,15625.992,556981.25,2025-01-06T22:10:20.656251008,2025-01-06T22:19:51.464137984,0.91,1.0
373.0,618.1466,1301.4955,59.480015,3033.4807,17415.389,547506.1,2025-01-06T22:20:20.658017024,2025-01-06T22:29:51.458430976,0.92,1.0
372.0,642.89667,1447.602,55.244503,3259.4258,23967.332,778351.7,2025-01-06T22:30:20.657986048,2025-01-06T22:39:51.460237056,0.87,1.0
377.0,652.4022,1279.7277,53.918144,2695.9072,33192.367,884422.06,2025-01-06T22:40:20.657966080,2025-01-06T22:49:51.457779072,0.85,1.0
468.0,622.77313,966.80194,66.72338,3336.169,22767.723,605743.44,2025-01-06T22:50:20.659757056,2025-01-06T22:59:51.465726080,0.84,1.0
303.0,617.33936,1032.6696,50.488068,2423.4272,20327.547,499321.72,2025-01-06T23:00:20.659753984,2025-01-06T23:09:51.464873984,0.84,1.0
223.0,617.3308,969.4726,60.849075,2312.265,21442.924,350057.2,2025-01-06T23:10:20.659719040,2025-01-06T23:19:51.462811008,0.73,1.0
698.0,609.5769,1218.9653,57.95385,2376.1077,28548.268,579914.06,2025-01-06T23:20:20.661470080,2025-01-06T23:29:51.464142976,0.73,1.0
828.0,603.54193,1041.3112,51.780685,1605.2012,21653.072,397023.38,2025-01-06T23:30:20.661428992,2025-01-06T23:39:51.464660992,0.84,1.0
888.0,675.5532,1110.7484,57.249893,1488.4973,21120.191,259600.6,2025-01-06T23:40:20.661390976,2025-01-06T23:49:51.464818048,0.88,1.0
908.0,589.1557,896.2591,38.41544,1114.0477,17989.357,295845.94,2025-01-06T23:50:20.663122048,2025-01-06T23:59:51.473698048,0.91,1.0
1054.0,752.60846,1076.7902,46.946793,1267.5635,6396.592,98832.64,2025-01-07T00:00:20.663058944,2025-01-07T00:09:51.471240960,0.92,1.0
704.0,698.13745,1272.1838,44.381264,1287.0565,11972.548,166093.58,2025-01-07T00:10:20.663005056,2025-01-07T00:19:51.464588032,0.85,1.0
801.0,657.2988,1117.019,50.97119,1325.2511,13884.838,185668.16,2025-01-07T00:20:20.664723072,2025-01-07T00:29:51.467449984,0.83,1.0
1044.0,540.55756,679.4372,47.665398,1239.3003,37149.625,408599.44,2025-01-07T00:30:20.664646016,2025-01-07T00:39:51.466264064,0.88,1.0
922.0,526.11115,623.6803,42.52394,1063.0986,30177.516,301787.16,2025-01-07T00:40:20.666388992,2025-01-07T00:49:51.470329088,0.9,1.0
877.0,587.51086,785.53876,42.839714,1070.9928,10182.25,114492.88,2025-01-07T00:50:20.666300032,2025-01-07T00:59:51.465739008,0.93,1.0
679.0,602.133,918.0652,47.62299,952.45984,16181.978,181692.84,2025-01-07T01:00:20.666211968,2025-01-07T01:09:51.467385984,0.94,1.0
647.0,579.7221,877.91394,46.836205,889.8879,25398.928,306555.2,2025-01-07T01:10:20.667947008,2025-01-07T01:19:51.471928064,0.88,1.0
640.0,582.19006,765.0939,49.398552,740.9783,14919.707,149824.98,2025-01-07T01:20:20.667883008,2025-01-07T01:29:51.471789056,0.89,1.0
725.0,609.3208,746.8865,54.37928,761.3098,9753.147,78039.9,2025-01-07T01:30:20.667783936,2025-01-07T01:39:51.476673024,0.94,1.0
661.0,581.2082,726.1533,44.676502,670.1475,11310.156,92675.1,2025-01-07T01:40:20.669499008,2025-01-07T01:49:51.479593088,0.94,1.0
548.0,618.71326,863.25104,41.414284,745.4571,10954.817,125469.28,2025-01-07T01:50:20.669430016,2025-01-07T01:59:51.470589056,0.87,1.0
489.0,596.9533,768.5311,42.825653,556.7335,12444.964,111981.08,2025-01-07T02:00:20.669378944,2025-01-07T02:09:51.476976000,0.88,1.0
638.0,652.6945,833.05225,37.14078,594.25256,9419.078,77613.04,2025-01-07T02:10:20.671147008,2025-01-07T02:19:51.482493056,0.89,1.0
943.0,636.2053,809.3134,41.046043,574.64453,11681.044,105517.2,2025-01-07T02:20:20.671111936,2025-01-07T02:29:51.476016000,0.85,1.0
918.0,630.1089,799.67035,45.642796,638.99915,13075.769,107615.2,2025-01-07T02:30:20.671036032,2025-01-07T02:39:51.480118016,0.91,1.0
1062.0,686.2101,881.5102,52.221554,678.8801,7592.4224,71856.24,2025-01-07T02:40:20.672763904,2025-01-07T02:49:51.483126016,0.9,1.0
1312.0,621.39905,745.40643,43.19002,647.85034,10383.509,85906.32,2025-01-07T02:50:20.672696960,2025-01-07T02:59:51.472499072,0.85,1.0
1147.0,582.8909,765.3948,36.350487,508.90683,11861.274,83003.96,2025-01-07T03:00:20.674443008,2025-01-07T03:09:51.477319040,0.91,1.0
1173.0,581.52374,716.57947,36.137783,325.24002,16803.512,67528.1,2025-01-07T03:10:20.674393088,2025-01-07T03:19:51.483667072,0.89,1.0
938.0,677.2563,999.33936,26.213911,314.56693,6442.294,29110.7,2025-01-07T03:20:20.674344960,2025-01-07T03:29:51.478270080,0.95,1.0
1041.0,539.5779,660.1546,18.852661,188.52661,18722.754,56271.477,2025-01-07T03:30:20.676102016,2025-01-07T03:39:51.475414016,0.86,1.0
953.0,535.8174,585.4977,27.283054,245.54749,20777.271,124677.984,2025-01-07T03:40:20.676054912,2025-01-07T03:49:51.483422976,0.85,1.0
622.0,501.647,593.78125,23.479048,164.35332,43077.293,258407.12,2025-01-07T03:50:20.676004096,2025-01-07T03:59:51.476909056,0.91,1.0
671.0,533.0156,644.1342,23.28537,256.1391,26263.873,158521.88,2025-01-07T04:00:20.677752064,2025-01-07T04:09:51.478320000,0.91,1.0
512.0,1104.0005,1362.7227,45.208702,226.0435,3691.9436,11049.0,2025-01-07T04:10:20.677688960,2025-01-07T04:19:51.481667968,0.94,1.0
254.0,571.8062,792.59357,27.87115,250.84035,31584.225,190292.45,2025-01-07T04:20:20.677620096,2025-01-07T04:29:51.480028032,0.9,1.0
124.0,572.77686,686.9215,23.013763,115.06882,15822.449,48770.938,2025-01-07T04:30:20.679344000,2025-01-07T04:39:51.481257984,0.81,1.0
136.0,679.23395,1027.0476,21.183163,169.4653,14500.925,94919.734,2025-01-07T04:40:20.679254016,2025-01-07T04:49:51.480990080,0.82,1.0
123.0,495.4084,513.62195,22.984127,91.93651,30420.016,60869.656,2025-01-07T04:50:20.679151104,2025-01-07T04:59:51.481367040,0.86,1.0
106.0,411.80496,411.80496,21.89263,65.67789,79258.26,79249.32,2025-01-07T05:00:20.680840064,2025-01-07T05:09:51.482873984,0.85,1.0
191.0,479.17935,490.73257,21.55614,107.7807,41846.05,83737.16,2025-01-07T05:10:20.680716032,2025-01-07T05:19:51.484590976,0.81,1.0
205.0,895.62823,1062.5328,31.914427,95.74328,1560.8375,8000.0,2025-01-07T05:20:20.682385024,2025-01-07T05:29:51.483713024,0.87,1.0
232.0,607.43054,607.43054,24.360596,97.44238,11855.2,11866.42,2025-01-07T05:30:20.682193024,2025-01-07T05:39:51.482910080,0.87,1.0
285.0,518.8649,518.8649,11.53232,23.06464,10880.604,10890.74,2025-01-07T05:40:20.681974016,2025-01-07T05:49:51.485380096,0.87,1.0
640.0,604.8152,604.8152,29.315079,146.57538,11922.138,11927.4,2025-01-07T05:50:20.683506048,2025-01-07T05:59:51.480599040,0.83,1.0
724.0,620.46967,812.7569,33.013172,165.06586,18319.69,55112.86,2025-01-07T06:00:20.912228992,2025-01-07T06:09:51.713803008,0.88,1.0
683.0,481.1874,561.62213,23.508358,70.52508,53883.086,107763.28,2025-01-07T06:10:20.911905024,2025-01-07T06:19:51.711617024,0.91,1.0
471.0,433.40237,433.40237,38.74308,38.74308,127304.42,127301.56,2025-01-07T06:20:20.911582976,2025-01-07T06:29:51.715494016,0.89,1.0
438.0,524.46155,585.05927,20.938423,83.753685,18143.629,36294.72,2025-01-07T06:30:20.913069056,2025-01-07T06:39:51.717015040,0.91,1.0
619.0,nan,nan,18.587988,55.76396,nan,0.0,2025-01-07T06:40:20.912788096,2025-01-07T06:49:51.715012992,0.86,1.0
875.0,487.0738,487.0738,17.2103,34.4206,16393.553,16378.939,2025-01-07T06:50:20.912493952,2025-01-07T06:59:51.713709056,0.92,1.0
955.0,601.106,601.106,23.666637,70.999916,8911.335,8939.38,2025-01-07T07:00:20.914029952,2025-01-07T07:09:51.716380032,0.95,1.0
800.0,598.12805,598.12805,21.723722,43.44745,5645.991,5646.46,2025-01-07T07:10:20.913751040,2025-01-07T07:19:51.718139008,0.95,1.0
860.0,411.8568,411.8568,24.972473,24.972473,128878.195,128887.04,2025-01-07T07:20:20.913496064,2025-01-07T07:29:51.716114048,0.94,1.0
931.0,843.5683,1083.5088,35.798298,143.19319,6458.6216,15927.4,2025-01-07T07:30:20.915063040,2025-01-07T07:39:51.714251008,0.98,1.0
765.0,530.766,553.3245,23.252228,69.75668,15082.767,30196.72,2025-01-07T07:40:20.914809984,2025-01-07T07:49:51.720657024,0.98,1.0
559.0,439.92706,440.82922,18.436817,73.74727,61250.773,122459.45,2025-01-07T07:50:20.916393088,2025-01-07T07:59:51.716768000,0.97,1.0
502.0,nan,nan,20.359123,20.359123,nan,0.0,2025-01-07T08:00:20.916169088,2025-01-07T08:09:51.717694080,0.92,1.0
502.0,nan,nan,16.738556,16.738556,nan,0.0,2025-01-07T08:10:20.915954048,2025-01-07T08:19:51.719526016,0.87,1.0
